product,year,month,campaign,seasonality,quantity,quarter,month_sin,month_cos,quarter_sin,quarter_cos,quantity_lag1,quantity_lag2,quantity_lag3,quantity_lag4,quantity_lag6,quantity_lag12,quantity_ma3,quantity_std3,quantity_min3,quantity_max3,quantity_ma6,quantity_std6,quantity_min6,quantity_max6,quantity_ma9,quantity_std9,quantity_min9,quantity_max9,quantity_ma12,quantity_std12,quantity_min12,quantity_max12,quantity_ewm3,quantity_ewm6,quantity_ewm12,quantity_volatility3,quantity_volatility6,quantity_stability_3,quantity_stability_6,trend,trend_norm,trend_squared,trend_cubed,quantity_pct_change,quantity_pct_change_smooth,quantity_diff,quantity_diff2,is_high_season,is_low_season,is_holiday_season,is_summer,is_winter,quantity_yoy,yoy_diff,yoy_growth,campaign_season_interaction,campaign_season,campaign_month,seasonality_month,campaign_high_season,seasonality_summer,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4
TOPBEL TRADICIONAL 50UN,2024,2,1,0,18748.85,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,19822.98,16776.0,20732.0,22755.89,37312.14,15740.0,18449.27666666667,1545.4222454182495,16776.0,19822.98,22292.286666666667,6498.321277405954,16776.0,34918.0,28564.511111111107,10874.931672377814,16776.0,44622.0,27263.185833333337,9812.974814164485,16776.0,44622.0,19566.567389655793,22011.55685611666,23953.560192958925,0.08376600738014026,0.2915053702015594,1545.4222454182495,6498.321277405954,37,0.6727272727272727,1369,50653,-0.05418610118155798,-0.02112496869551861,-1074.130000000001,-4121.110000000001,0,1,0,0,1,15740.0,3008.8499999999985,0.1911594663278271,0,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2024,3,1,0,16790.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,18748.85,19822.98,16776.0,20732.0,34918.0,23051.75,18453.943333333333,1537.8456933755042,16790.0,19822.98,19270.95333333333,2333.9532061262335,16776.0,22755.89,25472.066666666666,9623.151509135398,16776.0,41392.74,26741.373333333337,10215.510453303423,16776.0,44622.0,18178.283694827896,20519.683468654755,22851.47400942678,0.08333425900347789,0.12111249328226802,1537.8456933755042,2333.9532061262335,38,0.6909090909090909,1444,54872,-0.10447840800902453,0.007654271853019923,-1958.8499999999985,-884.7199999999975,0,1,0,0,0,23051.75,-6261.75,-0.27163881267148915,0,0,3,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2024,4,1,0,20840.05,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,16790.0,18748.85,19822.98,16776.0,22755.89,18412.93,18792.96666666667,2025.385385755899,16790.0,20840.05,18951.646666666664,1840.7731058625675,16776.0,20840.05,23188.434444444443,7598.464595054885,16776.0,37312.14,26943.633333333335,10058.44254830857,16776.0,44622.0,19509.166847413948,20611.216763324825,22542.02416182266,0.10777358475010501,0.09712998233025491,2025.385385755899,1840.7731058625675,39,0.7090909090909091,1521,59319,0.2412179868969624,0.02751782590212663,4050.0499999999993,6008.899999999998,0,0,0,0,0,18412.93,2427.119999999999,0.13181606620999475,0,0,4,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2024,5,1,0,25688.75,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,20840.05,16790.0,18748.85,19822.98,20732.0,28612.95,21106.266666666666,4455.344136633386,16790.0,25688.75,19777.771666666667,3318.6212912920523,16776.0,25688.75,21896.94666666667,5630.878780820963,16776.0,34918.0,26699.95,10049.742044257111,16776.0,44622.0,22598.958423706972,22061.940545232017,23026.13582923456,0.21109105684094076,0.16779551039540191,4455.344136633386,3318.6212912920523,40,0.7272727272727273,1600,64000,0.23266258958111918,0.12313405615635235,4848.700000000001,798.6500000000015,0,0,0,0,0,28612.95,-2924.2000000000007,-0.1021984800588545,0,0,5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2024,6,1,0,30328.9,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,25688.75,20840.05,16790.0,18748.85,16776.0,44622.0,25619.233333333337,4744.806951376774,20840.05,30328.9,22036.588333333333,5035.243706933851,16790.0,30328.9,21387.04666666667,4371.275439880191,16776.0,30328.9,25508.858333333334,8452.624532256596,16776.0,41392.74,26463.929211853487,24423.92896088001,24149.638009352322,0.18520487672842564,0.22849470302611957,4744.806951376774,5035.243706933851,41,0.7454545454545455,1681,68921,0.1806296530582454,0.21817007651210898,4640.1500000000015,-208.54999999999927,0,0,0,1,0,44622.0,-14293.099999999999,-0.3203150912106136,0,0,6,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2024,7,1,1,31384.5,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,30328.9,25688.75,20840.05,16790.0,19822.98,41392.74,29134.050000000003,3030.039918466404,25688.75,31384.5,23963.50833333333,6115.123261179367,16790.0,31384.5,22345.78111111111,5507.57645471998,16776.0,31384.5,24674.838333333333,7133.747403497409,16776.0,37312.14,28924.214605926743,26412.663543485723,25262.693700221193,0.10400338842235815,0.2551848075047178,3030.039918466404,6115.123261179367,42,0.7636363636363637,1764,74088,0.03480508689731576,0.1493657765122268,1055.5999999999985,-3584.550000000003,1,0,0,1,0,41392.74,-10008.239999999998,-0.24178732792272264,1,1,7,7,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2024,8,1,1,20585.38,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31384.5,30328.9,25688.75,20840.05,18748.85,37312.14,27432.92666666667,5953.590878968195,20585.38,31384.5,24269.596666666668,5841.756783594039,16790.0,31384.5,22329.49,5513.160631971899,16776.0,31384.5,23280.941666666666,5981.036495941044,16776.0,34918.0,24754.797302963372,24747.725388204086,24543.10697711024,0.2170235407730781,0.24070267272374826,5953.590878968195,5841.756783594039,43,0.7818181818181819,1849,79507,-0.344090872883111,-0.04288537764251662,-10799.119999999999,-11854.719999999998,1,0,0,1,0,37312.14,-16726.76,-0.448292700445485,1,1,8,8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2024,9,1,1,20447.1,3.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,20585.38,31384.5,30328.9,25688.75,16790.0,34918.0,24138.993333333336,6275.173741191029,20447.1,31384.5,24879.11333333333,5041.203480565626,20447.1,31384.5,22737.39,5176.439660536458,16790.0,31384.5,22075.033333333336,4754.516764098838,16776.0,31384.5,22600.948651481685,23518.97527728863,23912.95205755482,0.25996004284593316,0.20262793987160957,6275.173741191029,5041.203480565626,44,0.8,1936,85184,-0.0067173887487139705,-0.10533439157816975,-138.28000000000247,10660.839999999997,1,0,0,0,0,34918.0,-14470.900000000001,-0.4144252248124177,1,1,9,9,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2024,10,1,1,13574.9,4.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,20447.1,20585.38,31384.5,30328.9,20840.05,22755.89,18202.460000000003,4008.180884740648,13574.9,20585.38,23668.255,6778.536740576856,13574.9,31384.5,22043.15888888889,5973.734660000048,13574.9,31384.5,21309.950833333332,5337.893799509748,13574.9,31384.5,18087.92432574084,20677.81091234902,22322.482510238693,0.2201999556510849,0.2863978244520712,4008.180884740648,6778.536740576856,45,0.8181818181818182,2025,91125,-0.3360965613705611,-0.2289682743341287,-6872.199999999999,-6733.919999999996,1,0,0,0,0,22755.89,-9180.99,-0.4034555449160635,1,1,10,10,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2024,11,1,0,11214.0,4.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,13574.9,20447.1,20585.38,31384.5,25688.75,20732.0,15078.666666666666,4796.719664868251,11214.0,20447.1,21255.796666666665,8316.840001062119,11214.0,31384.5,21205.953333333335,6942.568321682167,11214.0,31384.5,20516.784166666668,6086.266567917781,11214.0,31384.5,14650.96216287042,17973.864937392158,20613.4852009712,0.31811298511373143,0.39127397253025975,4796.719664868251,8316.840001062119,46,0.8363636363636363,2116,97336,-0.17391656660454213,-0.17224350557460574,-2360.8999999999996,4511.299999999999,0,0,0,0,0,20732.0,-9518.0,-0.4590970480416747,0,0,11,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TOPBEL TRADICIONAL 50UN,2024,12,1,0,13587.87,4.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,11214.0,13574.9,20447.1,20585.38,30328.9,16776.0,12792.256666666668,1366.8257513794117,11214.0,13587.87,18465.625,7424.482281042244,11214.0,31384.5,20850.161111111112,7271.427783563958,11214.0,31384.5,20251.106666666667,6329.141971379587,11214.0,31384.5,14119.41608143521,16720.723526708683,19532.621323898707,0.10684789924056232,0.4020704569188556,1366.8257513794117,7424.482281042244,47,0.8545454545454545,2209,103823,0.21168806848582133,-0.0994416864964273,2373.870000000001,4734.77,0,0,1,0,1,16776.0,-3188.129999999999,-0.19004113018597993,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TOPBEL TRADICIONAL 50UN,2025,1,1,0,8738.45,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,13587.87,11214.0,13574.9,20447.1,31384.5,19822.98,11180.106666666668,2424.8876577346773,8738.45,13587.87,14691.283333333335,4855.128377749329,8738.45,20585.38,19505.53888888889,8317.23105676317,8738.45,31384.5,19327.395833333332,7152.605943869755,8738.45,31384.5,11428.933040717606,14440.07394764906,17871.979581760446,0.21689306998871896,0.33047680502719834,2424.8876577346773,4855.128377749329,48,0.8727272727272727,2304,110592,-0.35689331734848806,-0.10637393848906962,-4849.42,-7223.290000000001,0,1,1,0,1,19822.98,-11084.529999999999,-0.5591757646933003,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2025,2,1,0,8915.37,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,8738.45,13587.87,11214.0,13574.9,20585.38,18748.85,10413.89666666667,2750.1645790995867,8738.45,13587.87,12746.281666666668,4330.911410783739,8738.45,20447.1,17641.83,8631.841776676321,8738.45,31384.5,18507.939166666667,7762.233427431533,8738.45,31384.5,10172.151520358802,12861.587105463615,16494.039646104993,0.26408602534942116,0.3397784172704802,2750.1645790995867,4330.911410783739,49,0.8909090909090909,2401,117649,0.020246153494040797,-0.041653031789541974,176.92000000000007,5026.34,0,1,0,0,1,18748.85,-9833.479999999998,-0.5244844350453494,0,0,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2025,3,1,0,6601.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,8915.37,8738.45,13587.87,11214.0,20447.1,16790.0,8084.940000000002,1288.1706464210354,6601.0,8915.37,10438.598333333333,2838.782760208459,6601.0,13587.87,15005.396666666667,7861.700635633775,6601.0,31384.5,17658.855833333335,8490.355602662514,6601.0,31384.5,8386.575760179401,11072.847932474011,14972.033546704224,0.15932964826220541,0.27195056937323087,1288.1706464210354,2838.782760208459,50,0.9090909090909091,2500,125000,-0.25959326421674034,-0.19874680935706254,-2314.370000000001,-2491.290000000001,0,1,0,0,0,16790.0,-10189.0,-0.6068493150684932,0,0,3,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TOPBEL TRADICIONAL 50UN,2025,4,1,0,12356.0,2.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,6601.0,8915.37,8738.45,13587.87,13574.9,20840.05,9290.790000000003,2895.809279338114,6601.0,12356.0,10235.448333333334,2603.3001851605113,6601.0,13587.87,12891.118888888888,4911.2554030701285,6601.0,20585.38,16951.85166666667,8554.369143198457,6601.0,31384.5,10371.287880089702,11439.462808910008,14569.566847211267,0.31168601155963194,0.2543415882118674,2895.809279338114,2603.3001851605113,51,0.9272727272727272,2601,132651,0.8718376003635813,0.21083016321362724,5755.0,8069.370000000001,0,0,0,0,0,20840.05,-8484.05,-0.4071031499444579,0,0,4,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2025,5,0,0,12742.39,2.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,12356.0,6601.0,8915.37,8738.45,11214.0,25688.75,10566.463333333335,3439.6219114946334,6601.0,12742.39,10490.18,2786.529134748117,6601.0,13587.87,12019.675555555556,3983.5471310287226,6601.0,20447.1,15872.988333333335,8159.592056152879,6601.0,31384.5,11556.83894004485,11811.727720650006,14288.462716871072,0.32552253322489483,0.26563215643088267,3439.6219114946334,2786.529134748117,52,0.9454545454545454,2704,140608,0.031271447070249314,0.21450526107236342,386.3899999999994,-5368.610000000001,0,0,0,0,0,25688.75,-12946.36,-0.5039700257894993,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2025,6,0,0,15801.03,2.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,12742.39,12356.0,6601.0,8915.37,13587.87,30328.9,13633.140000000001,1887.3618087426985,12356.0,15801.03,10859.04,3365.020691847243,6601.0,15801.03,11503.445555555554,2911.784244939372,6601.0,15801.03,14662.332499999999,6781.069324879393,6601.0,31384.5,13678.934470022425,12951.528371892862,14521.165375813984,0.13843925968212006,0.3098819685577402,1887.3618087426985,3365.020691847243,53,0.9636363636363636,2809,148877,0.24003660223866952,0.38104854989083337,3058.6400000000012,2672.250000000002,0,0,0,1,0,30328.9,-14527.87,-0.4790107784983959,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
TOPBEL TRADICIONAL 50UN,2025,7,1,1,18926.0,3.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,15801.03,12742.39,12356.0,6601.0,8738.45,31384.5,15823.140000000001,3091.864291507697,12742.39,18926.0,12556.965000000002,4469.856085883541,6601.0,18926.0,12098.012222222222,3798.84365939082,6601.0,18926.0,13624.124166666666,4586.792989449457,6601.0,20585.38,16302.467235011212,14658.520265637759,15198.83224107337,0.19540143685183198,0.3559662773515368,3091.864291507697,4469.856085883541,54,0.9818181818181818,2916,157464,0.1977700187899143,0.15635935603294437,3124.9699999999993,66.32999999999811,1,0,0,1,0,31384.5,-12458.5,-0.3969634692284408,1,1,7,7,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TOPBEL TRADICIONAL 50UN,2025,8,1,1,15993.0,3.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,18926.0,15801.03,12742.39,12356.0,8915.37,20585.38,16906.67666666667,1751.4174726870995,15801.03,18926.0,13736.57,4244.8647041714,6601.0,18926.0,12629.012222222222,3989.07113824683,6601.0,18926.0,13241.425833333333,4121.1247689445345,6601.0,20447.1,16147.733617505606,15039.800189741258,15321.011896292852,0.10359324349889575,0.30901926057024426,1751.4174726870995,4244.8647041714,55,1.0,3025,166375,-0.15497199619570956,0.09427820827762474,-2933.0,-6057.969999999999,1,0,0,1,0,20585.38,-4592.380000000001,-0.22308939645515413,1,1,8,8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
